8719 25923
6858 2862 -109
1786 71 757
8483 7202 786
4178 6016 -210
720 2297 -470
763 5233 -168
8450 897 -187
4083 4100 -358
2302 1365 627
7062 1762 888
8145 5122 725
4968 4798 118
2998 7192 195
7787 7594 -795
5739 2472 -756
1774 5634 -126
8403 1254 577
417 4808 -868
6661 7342 -400
3077 5630 -233
4524 3280 -49
6238 8510 -446
4470 5869 913
5820 2111 188
6562 4980 -603
1503 5655 416
8224 2685 690
5094 820 -182
134 6950 -370
7769 5084 -291
5865 6876 -587
491 3142 -457
3915 4953 -600
325 1068 -752
8539 8242 -303
6227 8585 -354
921 3693 760
5493 1362 439
7698 5917 -835
8444 1094 265
4102 5478 556
3251 4458 388
3894 1933 544
6911 7814 -906
6484 6081 -627
929 2842 807
1043 2164 -202
6890 396 140
2934 4866 452
490 4384 -380
8450 6663 -649
828 1882 -733
6472 3429 -646
5699 5023 766
4196 8175 80
2360 6429 -737
2929 7177 161
3922 818 945
3068 3994 -751
4549 5304 -178
8486 2220 304
6741 7044 977
5452 2827 -268
3026 633 -633
6756 3342 -874
1072 3979 995
4199 5476 39
5847 6742 -269
749 3585 -543
6143 1568 395
5001 211 -838
819 7672 -65
933 4607 -501
4748 1411 868
5071 5974 -896
2423 1757 457
1412 2585 913
5393 3931 -978
6605 6284 253
6036 970 -17
7850 7735 999
6758 5237 276
575 1011 -294
8413 2666 18
1496 3140 -121
6087 2095 970
5243 8040 -311
2056 2041 -961
300 550 650
5923 8575 688
546 4474 -665
5821 3054 523
3101 5650 -290
4504 3248 -1
4648 5374 997
8542 8234 -644
920 7009 -455
3869 816 -600
3799 6891 -422
1743 6249 -860
7629 4706 235
7210 5612 574
7649 8353 -552
3761 423 -458
1762 307 -274
4350 7841 -150
5816 6887 -528
8597 7100 513
5402 6595 328
2512 7608 -178
4801 8604 -759
7943 4231 920
5472 2402 369
7807 3241 -414
5975 576 520
3782 2659 -945
8015 3865 424
1862 4220 -1000
2892 2695 835
8441 2050 273
2117 6451 -900
6966 1150 -426
6185 4626 289
3111 6862 -33
5210 7057 -590
2718 5490 749
2154 7994 60
7898 3725 -308
1973 6954 -274
68 8329 -106
6232 3764 -816
7926 4919 340
5666 7964 412
5940 6835 -507
6792 7294 -697
5590 6292 354
6249 6410 -395
4835 6365 976
7386 3073 -369
3486 7220 234
4225 3757 -377
3734 8050 -50
34 6718 799
5530 5853 773
3905 1452 -207
1666 7665 29
5208 8268 58
3440 6122 -434
2980 3521 18
6698 8057 -909
4071 6509 -92
7011 3506 633
2081 1867 -810
6215 1038 -466
7202 3072 173
7977 3178 -51
1945 2029 867
1791 2516 180
6245 8081 -395
5410 5812 -226
2723 6944 -689
5912 5034 -608
4681 1680 -660
518 7001 867
8266 7458 -651
3151 1479 523
8341 2460 196
7425 3278 113
5403 4512 161
1695 4125 -319
8507 1722 -408
7380 3536 -610
2654 1245 -182
909 3918 720
2859 6260 862
3613 1502 228
7794 4957 -973
3040 6305 64
3731 5750 470
8624 5310 -199
4296 6856 -508
4743 5489 86
8055 548 465
2768 8469 420
2638 5018 989
3021 7991 -444
405 5868 359
1149 3906 200
1002 1532 -997
3326 4295 -499
7170 7506 -27
5063 488 -72
6688 6295 -124
5185 3597 -563
6791 3161 303
1634 2807 -306
4242 1197 -214
5098 759 962
3286 3449 871
5759 242 -617
7749 1151 -881
6644 1387 -47
1959 7814 865
7552 941 -467
5257 1644 358
685 5171 -476
1162 650 956
4679 6009 -995
1479 3738 339
6311 7063 901
1042 5553 -403
5124 7154 191
2873 8242 15
3203 5223 465
1463 7160 -419
3415 3708 -57
3491 2175 98
3493 1876 73
663 1807 -378
5160 1741 298
2166 3524 824
4226 6277 472
3367 2885 817
4074 5943 -798
4206 5769 -688
1616 4095 -297
6219 7280 -699
7428 1245 215
3952 1532 -27
2163 4616 373
1610 8613 597
3832 5344 910
4404 1028 -169
8220 1607 892
1054 1354 492
53 7401 675
1566 354 -955
6408 2011 -763
5008 6571 -312
7714 3993 681
3430 7517 -762
1642 3608 936
5134 438 761
739 4677 20
8666 6463 -724
6344 6543 -196
1443 2639 -209
7682 180 -626
3921 6940 776
7555 942 717
380 2012 -170
4156 3845 -647
7653 4246 178
5756 4231 -406
218 5677 972
7316 5282 -886
6516 1878 -852
8393 1072 479
2003 7635 225
3748 2841 352
7142 696 73
5085 3230 -483
564 8549 540
6475 550 45
5380 2538 -352
3794 304 -922
1350 1111 604
5728 1740 452
6724 4832 311
6628 1825 -137
6477 7063 -171
1047 4173 -614
4784 8278 350
7497 3786 -78
220 2705 -339
3509 6318 567
3371 6641 -630
6797 2358 -186
8461 3839 -806
1442 6239 -346
2214 4574 -536
3440 3570 176
5558 3471 -876
3028 729 642
8613 1188 -114
6734 5013 898
5711 4099 -544
3409 4707 -680
1600 467 -804
2951 1466 -165
7909 6922 407
3569 2711 386
4261 2527 987
4778 1660 181
3039 3525 215
8167 2970 562
1953 7953 -558
7680 7887 324
4752 950 756
3420 2806 -727
1937 5215 -764
4242 6581 -961
1405 512 -207
6854 279 -998
1681 3147 -492
1191 7127 76
5593 1429 -14
1759 8456 -791
5988 3896 -313
6137 6146 -865
58 5018 886
1525 6271 -909
8448 4231 -405
3963 6845 111
6728 5081 -178
1085 8203 648
3678 1932 -934
8041 5413 -64
5036 2338 258
7518 1353 -24
6582 8626 -265
7234 8242 -107
1178 4446 -590
262 8257 -894
3167 4770 -16
1165 3966 -725
1385 7623 -150
7538 8187 -454
2995 3719 154
7119 7218 923
202 5388 -693
8124 6016 712
7718 4957 -361
3275 7080 541
8150 5620 -40
4702 77 912
1067 8234 878
5814 1638 909
1340 8458 -783
996 1406 -543
2475 1690 935
5856 1543 996
6554 1787 -152
4521 1929 187
1177 3124 565
2839 4829 -716
4085 6958 776
4450 3955 75
1030 4471 -289
1134 641 -957
3543 3951 924
695 706 554
7149 5555 -934
5470 6168 443
5425 484 -610
3747 4970 -797
3908 3452 -231
50 8342 -899
6553 3605 326
1243 1303 -334
6065 7399 837
4536 8608 938
5581 4193 629
1980 3619 -790
3465 8227 257
487 1206 -718
3836 8569 -490
5423 4491 984
4470 5624 -46
3084 4446 -983
2842 5006 696
6295 684 -627
46 5467 -772
5862 2220 846
3577 2016 -798
8320 8648 985
799 2833 449
646 2133 478
5346 6121 485
8034 3346 -988
2351 1707 667
1630 694 -665
1739 8500 517
8493 8336 -892
536 700 922
3576 5059 346
2726 6431 -666
1356 2881 -286
6421 5315 726
6908 8667 -454
1513 2523 214
6731 994 -287
5313 8463 -234
5318 6061 -903
4768 908 595
7272 6752 -29
316 4291 -680
4956 2998 -636
1747 7395 -150
763 4362 467
697 1912 195
4501 336 177
1075 5354 -501
1069 264 670
729 1102 -991
652 1702 -995
7010 3687 777
1244 1703 -948
6598 3942 -423
3501 2819 -181
8098 4028 86
3146 3598 -933
4899 5303 660
1683 719 -373
2545 4049 445
4556 7651 179
5486 3582 -480
3043 3382 -689
1087 5968 -156
7031 3478 -275
3120 5992 -772
1859 5817 703
4018 5863 382
2448 5274 -388
3630 3605 317
6232 1362 51
3026 737 -408
3088 5684 496
6620 7872 -772
4989 4204 -194
6865 2691 -17
6386 3818 976
1663 6970 412
1453 5763 -226
4103 696 -137
6287 6498 -340
221 8133 500
4466 954 922
4304 4622 159
2701 676 707
907 87 202
3454 5336 621
2033 754 383
1632 3239 -345
6481 299 374
4729 315 -752
4816 3436 13
7360 6882 -932
1344 6060 448
3705 4938 -110
2598 2013 -882
2409 8387 -991
114 3009 -474
2824 3036 -47
2420 6679 -375
7605 4686 218
4906 3084 624
6443 2409 -95
728 607 21
7101 3451 -822
6119 883 -163
2708 505 -375
5238 1121 -318
394 5250 -227
6379 4767 288
7133 5727 284
574 6347 496
8709 7003 541
6604 5947 -305
4954 3479 679
5073 8548 866
1327 3039 -813
7376 3576 -816
5671 8488 -461
6791 4020 -195
3830 6825 74
1128 5575 -613
625 6809 196
5245 7234 991
8060 3372 299
1462 624 -517
449 2367 532
5759 2542 111
3873 3419 -400
6778 3241 -776
4946 1189 33
6403 4595 769
7104 4580 -859
3365 5798 872
5460 7502 -245
6325 7576 886
1474 5850 746
7490 3130 -189
659 8538 -426
2363 3649 -506
7165 7934 -191
4180 3134 582
6592 5854 154
6091 7623 -737
4955 8499 32
4566 4371 -282
7224 2041 731
4333 4129 628
419 4666 -269
8400 4546 801
6021 3394 -87
6023 4729 -415
2564 1470 281
3452 7392 -591
8266 3258 -241
3245 3905 -685
6692 6978 329
8184 2945 472
5192 4803 -720
4001 1926 -466
7407 5966 923
2712 5549 -717
6087 3448 -892
3718 3064 -554
7345 6784 -695
189 8696 -521
2757 1076 -545
8015 1936 511
4886 4960 -737
5857 8055 982
8564 4133 900
3208 2631 429
6309 5104 -23
1656 6649 190
6060 3345 792
963 2334 -834
8005 6853 932
1766 7278 703
3810 1336 374
5912 2500 309
2829 8327 695
2678 2425 -603
3613 1283 -40
4964 3017 -803
1196 6355 520
2204 6091 563
7922 747 -114
6677 6195 -734
1799 7390 -643
2925 4161 473
2266 2193 790
8466 5670 727
6579 8163 -218
2515 2723 283
183 6205 -345
7348 1016 -42
8013 7632 -164
8200 4673 -496
7847 7328 -53
3935 1449 -44
3190 1203 -344
7011 1553 668
1243 8116 -210
8499 8318 539
4702 6091 332
5039 7430 -131
4552 432 215
7092 8675 149
6576 7342 -568
65 3809 93
4052 5901 393
2002 4391 488
3458 8195 -270
2113 6430 929
4209 3818 -447
7938 6918 -54
1587 585 949
5889 2302 -707
3281 6804 -114
8309 2908 -140
7431 6042 845
5068 1881 195
4945 3964 51
7750 5100 111
3026 8248 -434
4106 7694 146
5330 7418 580
4172 6429 -529
1173 4076 318
8001 7809 -574
1993 3060 938
1642 1571 208
7577 8622 -492
6048 8518 -597
6497 6802 -219
7715 3684 -895
5405 2856 279
7920 5902 138
7043 3167 936
8322 3118 -233
1942 6425 -177
982 7845 -811
8290 1877 250
5399 2684 716
1182 4960 -688
3569 4893 -157
585 8196 878
3814 6761 -85
8280 704 -721
4977 4119 648
293 5752 -900
7425 1343 708
7140 2116 627
4548 3218 -662
2536 6849 -704
305 5217 -130
2536 537 665
218 7392 114
7260 7613 748
7552 5351 687
7021 4895 -565
1384 6512 573
3233 4247 -926
871 6349 387
2433 2538 -358
4727 6241 803
6925 8674 -324
4107 4283 505
7545 2640 994
3538 3279 -269
4824 6081 -156
4868 3054 336
8217 7787 153
1654 7644 -655
4831 475 -956
3256 3697 414
4273 1457 -847
3631 6573 -152
3174 7150 135
803 1842 -494
6008 1097 -308
5238 7756 -897
8112 3517 725
4669 537 566
3584 49 -228
4966 8097 794
6446 1695 -836
3822 1563 -127
30 4986 -714
8323 2466 950
8674 122 -301
7125 14 -106
8043 3225 -964
2423 6494 -823
1081 3419 -462
6195 3895 407
3234 1579 949
282 7860 -327
4168 1631 113
2073 4852 -124
283 6940 359
7570 6419 -868
2723 3072 -431
5465 5118 -140
4044 2934 582
4028 7393 -658
2546 3822 -534
3216 8488 -974
2984 3735 -924
3162 3649 223
3873 7139 -864
708 8189 544
5201 5772 -773
6115 6004 351
8385 5757 688
1914 4620 -230
6456 4634 659
3472 6405 -796
817 3524 -538
6441 4025 -594
405 4789 548
4119 5127 -575
1395 6950 143
8548 6653 60
6656 4631 496
5767 866 219
1611 1355 -688
6218 2767 -297
6652 4803 -987
1545 2772 -72
6014 6556 -393
743 5601 522
2999 4376 116
5688 95 699
3484 4889 830
7048 7395 669
7027 2993 -69
4688 1878 116
4635 2110 730
7906 7670 -45
964 1053 147
6109 3241 931
1400 6479 755
3133 5050 578
1034 7949 218
5469 6423 -510
5051 735 -136
3836 8184 -269
890 6462 -110
6310 2286 480
7088 4876 874
7195 5870 -809
89 6080 -122
8659 1187 520
8250 5887 86
2304 310 750
4877 2444 170
8453 4587 834
7000 6565 832
4382 815 -119
995 7930 741
6260 3369 368
4538 5790 177
4778 7163 -363
1768 1404 635
5987 7762 138
8112 6182 198
6442 6152 997
1835 6384 -601
2205 4827 373
2452 3923 331
2408 8129 868
5004 4130 665
1001 4188 673
7603 33 -167
325 675 -627
701 3608 547
3056 7645 -791
768 3350 -598
3202 70 162
6127 6188 251
224 2351 666
5083 8085 104
5 3179 794
7939 4901 -661
8281 3053 802
4089 1265 151
2546 4321 330
1892 5945 -569
5247 8620 -735
5140 8265 605
4809 5818 524
8203 6452 -894
3359 7351 445
5936 3214 -513
7752 1071 646
6884 3631 -25
350 1822 -768
833 4995 -265
8671 7325 -74
2009 3409 -818
4334 713 -34
7557 2916 -55
34 2400 -817
8463 7022 -996
1675 7475 -669
7154 8599 119
4272 7452 519
7957 6259 -703
6357 5495 142
4776 1613 -294
6194 8324 882
8509 2853 75
2844 2836 878
660 3915 -791
1427 515 -795
2312 4924 -178
904 2476 744
7922 881 -857
1305 852 356
5369 6556 -61
4689 7950 575
3042 3510 -729
1010 7708 -634
5213 6972 424
7073 758 -620
2362 2380 319
3153 3694 -816
5816 1546 530
7065 5667 163
2753 1490 -565
5518 671 -838
6322 3958 279
6334 1063 -54
7861 1204 958
1795 2309 752
2032 1114 414
366 5942 448
1997 1864 -38
482 717 -492
2718 5575 -839
2583 2911 202
5053 7639 -910
6229 1623 -229
3389 906 -666
7122 2533 -253
5608 5268 -492
6557 8707 437
8573 6194 109
4507 1267 -860
5117 885 -316
7110 5653 798
8333 5195 560
5204 4320 -903
5676 5121 -342
7135 7170 123
1088 83 820
3436 5006 663
3421 5986 504
267 819 997
3379 4109 -742
6278 5159 71
2902 4375 -234
8220 6817 529
3567 4763 909
7873 8526 635
4590 3793 -233
3378 3381 214
3366 1128 -162
4623 1019 -192
1211 4571 858
5100 8397 265
3257 1646 -781
1580 4610 915
8430 5663 288
6456 2485 330
6140 4475 725
824 3384 392
4027 810 775
2547 8624 -125
3389 6056 556
7541 3250 663
5373 273 939
7307 6557 -19
6388 2846 -718
6078 6929 736
3392 152 449
3308 1653 -521
141 3350 -258
3024 4054 -42
7306 6868 872
7654 7493 297
6212 1836 914
1089 4695 584
6838 2841 687
3488 3310 -814
7849 8408 -949
1670 1890 -712
6362 291 47
1198 3973 -470
4044 8494 -117
941 8504 953
6395 6867 -740
7699 8274 321
2689 3070 -930
5474 2213 645
8535 4471 274
4987 6040 -494
1541 3459 -307
1497 3092 937
4578 3882 -754
2277 1957 611
919 8716 -955
7151 7917 884
6465 7925 734
5665 904 -700
8462 3874 -689
5243 7431 938
4697 4462 -465
6081 468 613
3853 23 558
80 6444 435
8047 5131 -934
6654 7163 -563
7738 8002 -542
7635 7870 664
8491 2818 -432
89 2552 725
6606 122 -210
4977 8146 344
5143 406 623
456 2172 -856
3194 4627 -861
3632 1257 -184
1455 8355 -111
5776 5671 404
6469 5468 -279
3364 1484 -609
2414 7412 -886
600 7930 381
727 205 255
6410 1102 -335
3438 2557 -768
2965 3097 898
8295 8574 -236
4355 4383 -700
4763 1263 293
3929 5589 -222
4644 3399 -306
3335 3309 -640
5432 3307 -265
8313 5625 13
3211 2535 131
4004 1280 795
4012 5399 229
5201 1573 654
1140 6217 326
2575 6495 -703
3298 5252 -236
4363 1017 -813
1334 321 379
5637 3583 984
5432 7863 -659
4835 2214 485
1884 1184 275
3297 290 610
2168 6009 678
1368 5913 749
761 6238 -801
3149 342 -519
8492 1624 -648
520 6621 48
2062 5798 -980
8393 1785 -862
3606 4920 751
3372 1233 -369
7544 2233 -23
3872 1386 -813
2696 7337 975
2317 4014 277
5360 1697 -860
6993 781 862
5285 7016 -341
8487 2230 -23
8352 3481 -863
7826 6088 -652
3666 994 134
1169 4495 916
4379 1762 920
6407 1655 843
7051 1092 670
7413 4986 -752
8263 2078 806
6610 4618 -326
8365 200 -863
8091 4482 780
8064 4267 -735
3439 799 511
424 1613 -994
6219 7922 -491
1768 6122 -428
7414 5160 711
312 562 552
7458 7288 101
6307 997 -460
5603 4223 -562
3722 5445 -600
3335 5009 531
1278 7628 -803
918 3442 -448
8111 4537 296
1950 1406 86
1837 1512 -389
7888 3387 208
51 4853 -35
20 2975 963
8082 6138 -941
3035 3614 -307
3831 806 632
65 8370 -456
8610 2170 515
3156 6454 -210
2127 6228 313
4965 5864 -531
5990 8196 -307
305 7238 458
8619 6773 208
8124 2241 -574
852 7664 -17
7943 3173 644
7579 5592 593
1200 2129 912
6892 8572 -462
5428 336 -137
1774 1260 -51
7564 3393 128
1162 375 417
7306 996 -315
5336 6290 -380
8135 2734 81
1841 8284 175
236 1970 -546
3744 6064 -625
1798 6858 301
1308 7400 563
6630 7587 532
783 7309 -995
3271 6385 797
2958 1078 929
1294 1372 -739
5609 2579 328
319 7296 954
4195 6478 -630
6189 4515 -949
8449 3814 1000
5451 7129 -686
8528 6572 -586
7504 2544 -186
5031 4496 -601
7105 2345 561
5281 4456 -475
3901 5196 -658
6808 3153 -877
7584 3855 -164
131 6202 764
1579 5844 -532
6518 602 -470
6702 7395 -978
684 6617 66
6506 117 668
3829 7963 516
1222 2956 -701
5154 7564 922
5611 12 -185
890 4873 705
889 6353 -188
869 4410 213
610 1256 -624
5598 8226 340
8539 2230 -643
3742 8627 366
2353 2623 998
6955 6983 -590
181 6300 -995
5288 4455 551
3090 8041 484
1285 8453 596
6239 314 359
4975 1475 -252
7733 1738 746
3719 8237 909
7692 505 17
983 6480 -868
7387 2363 710
6283 7961 -427
7641 592 486
8368 4934 -542
2169 4554 955
4276 6562 -357
4907 5912 524
4682 3612 -828
6674 1971 -763
3089 4752 -163
7658 99 -15
6294 1147 -20
6817 4712 296
8582 2449 -853
2640 7122 -593
4324 3429 -846
7247 7179 -12
5709 8106 609
7589 5130 628
5742 1467 -893
4121 2946 741
4446 7171 579
3696 1233 -30
3652 2752 -765
2217 4756 322
3141 6411 -997
8008 4033 396
8517 899 263
1815 2783 826
3198 2684 -383
6972 3886 -69
8405 1875 -229
3868 3160 -845
3523 1976 774
4610 2448 873
5774 2196 -288
1400 6416 332
2056 6816 -528
3332 5572 -734
4483 2992 211
2108 6223 387
8655 1771 -845
6974 8383 -717
6623 3557 -775
2797 883 523
6062 1051 -163
7082 7680 602
5442 4606 -51
5202 1912 -132
2286 680 887
3648 7592 362
5021 7546 -649
3647 4663 784
566 4429 -231
66 5265 712
7592 3007 -378
3751 741 -60
2724 5228 220
1714 7270 962
1139 757 685
4522 214 -345
6807 186 77
4093 441 194
3958 2662 394
3776 1676 524
7131 2882 493
3027 1423 334
8197 4210 -692
8080 3 -90
1357 3441 -180
1158 6534 78
6015 911 -446
285 29 760
3734 1762 -695
7439 4454 -911
2730 204 -136
1679 4498 395
5352 1460 328
3913 5268 733
2687 1937 560
3732 1833 614
4974 5663 -401
7749 8510 -850
8269 3966 756
6874 5512 -86
6903 1709 129
5580 650 -136
3229 212 -191
5719 6105 -943
3775 6447 301
4494 6966 -162
411 2553 361
5049 4725 -676
2572 7522 -895
8177 50 253
3770 3561 -560
3552 3180 -661
3525 4652 -920
4354 6187 -138
5701 8439 -920
6409 1889 410
6271 7182 280
1605 2050 106
6518 663 -663
3521 4147 890
4201 7793 403
6433 5758 -525
5731 5814 -808
3514 5089 -109
1919 4437 553
2084 2962 -255
5162 7953 776
2410 2582 -340
470 5669 904
2854 874 145
7065 4493 664
3224 1807 -392
3679 5868 42
2654 586 -795
5908 7443 117
8691 5523 209
3390 1721 -315
6770 7332 638
4182 5419 -212
947 6418 -383
7212 4506 963
8712 2860 742
8474 7075 -401
2850 1854 -427
1362 1839 -423
6307 2614 -774
3377 6333 -426
5212 5093 -126
1804 4453 791
7040 305 114
1680 2667 -560
3696 7336 -961
648 7617 -543
1401 7838 -47
8432 7163 983
354 8575 28
1410 234 846
6876 93 -853
2109 4227 -734
3074 892 290
4280 4042 -488
3629 4294 -139
8244 6124 -29
125 1247 378
1342 1597 -792
8317 7451 739
7442 3916 373
1777 7592 -310
6949 3970 -398
8273 6182 -696
2447 612 -52
8561 4249 -222
7626 1586 889
4839 2864 -443
77 1843 718
4150 2898 509
555 6584 -112
8291 2826 -521
8680 4679 -964
6649 1855 -324
3086 4908 381
5528 5768 -630
4169 1568 -283
6436 7548 -567
6070 7422 -487
617 1207 954
5704 6754 -298
2058 698 857
8438 5891 338
4149 631 -222
5026 2612 -547
6412 1166 -381
1029 6295 -88
4264 7850 -187
2736 4368 -912
7811 6369 -367
5060 6515 -598
2622 8418 -889
5717 2492 -991
761 928 -124
5120 6266 -949
1612 946 722
7617 2826 -74
6136 67 975
3717 5758 332
4628 5170 700
1725 4391 -12
6363 6777 693
907 3009 -322
654 7647 60
8615 7310 170
6278 2282 127
6192 4666 330
1324 54 720
2499 1715 785
7063 1398 -412
123 3885 910
7475 6899 330
4740 2835 -177
4124 1186 263
5783 3430 -517
2840 4237 -614
1491 8046 -566
3469 8505 350
2301 700 -160
6915 7911 -139
6017 7757 506
1251 2750 843
5508 3047 449
3745 5868 -462
5237 5123 -440
3833 3146 -337
1286 3422 -448
6426 7500 -845
3466 2573 -853
4803 134 -681
4301 1103 -96
3164 3575 423
1817 6828 -325
3559 3563 -711
1418 8054 -932
1625 7303 786
3555 6244 2
5361 3114 995
8493 1200 503
7159 4502 394
5257 2185 -239
839 1275 -142
5838 1656 -699
3803 8518 225
618 2601 -285
1110 5759 -576
7841 7542 -19
1794 3147 -933
5433 2994 -264
7899 6338 910
8564 6246 775
7450 3639 -123
2342 5253 605
2871 4700 -566
8108 6237 831
1227 1794 30
6332 2039 904
3063 6330 -278
2761 7365 390
1939 507 -518
6553 2020 -292
4836 3405 272
3718 6171 -929
936 4343 90
1782 3117 845
5918 3739 209
3993 1378 -217
1151 2552 -543
6425 3519 -50
2256 6379 507
7442 7570 -100
7837 4493 -608
2052 1899 -452
3532 3134 529
7311 5548 310
3158 7181 -847
2103 4835 660
5130 4603 -490
1919 4017 562
2616 4314 453
5295 7935 -197
1698 7244 -520
6686 5741 537
2427 3355 836
2329 4201 903
4856 8019 804
7314 4842 -543
8447 4079 -168
918 4136 507
7473 1029 -564
6296 5593 -843
6918 6695 -102
7116 4360 216
7578 5447 962
2289 3844 -935
135 4042 318
3553 2491 736
4192 1661 -672
5725 5577 70
4597 7836 552
1273 4067 223
7501 4237 -524
3860 4086 802
5259 656 98
8583 8481 -973
5867 6349 504
4350 6155 956
6985 7437 472
3858 2392 89
7570 790 -984
4880 1521 -399
5784 6580 899
596 8460 64
8185 377 547
8510 3300 996
8228 424 324
3749 2724 -55
6859 2090 -622
7993 1433 5
8649 3259 244
4443 92 777
7931 2981 638
6209 5015 961
3635 1616 417
5929 4787 324
6988 428 -634
5838 1137 997
7001 927 133
8434 6262 -936
1934 4676 -355
3582 5185 -803
6401 7210 134
4377 297 -16
6108 296 242
8316 301 489
1018 7727 -307
2893 4347 386
2844 325 -132
5845 6093 34
8161 4742 847
5103 2085 608
2672 7018 -378
5631 3253 916
7881 81 -226
6041 5427 898
774 4823 126
824 589 908
8294 1971 994
1227 5398 581
3703 3687 208
8350 206 270
1501 6370 896
1138 8184 -703
6185 4423 762
3809 6509 139
7079 3639 774
7079 2482 -436
2661 7730 977
8365 4329 -872
7507 5979 285
2130 7647 -992
4989 3350 183
6897 3502 13
4513 3751 507
6060 7586 783
2645 2915 -278
2106 4133 39
887 6107 614
5324 5298 38
4081 7035 -483
489 3264 -303
5220 6758 916
1829 1225 275
691 3675 973
7983 7082 876
5736 1300 -70
6607 5022 505
5636 2377 604
6408 5943 611
8659 2441 -280
7117 6275 -21
632 3287 163
3157 4738 -290
2727 3791 -288
5737 3531 -289
7811 2871 640
5674 2854 -333
8686 5466 -604
8118 7485 599
1168 1936 -513
2307 1161 -731
3615 1886 970
5246 1937 -847
3057 3460 326
7789 995 60
6414 5610 402
6640 3607 497
3224 1450 94
5536 8131 537
4804 3260 -410
3776 6956 26
3142 5717 265
4053 164 302
3157 5005 257
539 5039 -341
4298 4541 -343
1227 8303 285
1337 468 -78
6652 6034 152
8079 390 -962
7821 1794 -746
1417 5545 -479
2365 5424 -488
40 3406 676
6481 1525 -13
8580 3894 357
5567 8305 706
1342 5092 573
3117 7533 472
6626 8275 459
5757 4959 682
4170 2060 -129
8562 6606 530
6390 3780 742
228 308 619
6872 7594 -718
8009 8211 -692
5765 4195 -821
2770 1280 -400
5452 1971 -226
7080 7506 816
4028 2481 999
5845 7203 789
3224 7686 584
1248 1528 -127
2546 3008 769
5392 1482 841
412 369 -749
1046 286 -378
4105 4642 -429
8649 7974 -338
7777 1301 110
271 8693 -960
3719 8035 992
5917 7875 -448
3262 6017 -176
8554 8320 -539
5522 6256 -82
8400 824 -223
8311 3261 -222
5745 1447 863
7581 5599 -268
8108 165 -86
4527 4769 -470
1678 5118 172
7234 351 922
5775 2782 700
5840 1195 -312
5159 5706 -483
6780 8670 921
5684 1099 241
8162 379 541
8256 2194 -967
2578 5474 820
8158 167 553
6826 6093 -612
3496 1234 390
1000 1013 743
295 7271 -437
386 5533 -658
4263 1565 -299
6196 6370 -893
4720 1059 -402
6640 1564 -970
4615 2524 65
620 2239 -433
6737 8302 -637
1733 6826 -756
5300 2462 -28
7772 6418 995
6268 4238 286
783 3356 28
1967 6036 154
1234 838 -170
8280 815 -485
3310 2093 674
3479 171 237
8378 3714 -972
5181 6015 704
3282 5082 609
5152 4441 -849
1904 6279 -845
7932 283 717
5228 3918 -894
7699 6546 756
4245 1417 -233
3420 4783 -428
4995 4549 215
3023 2698 -43
3400 1822 -396
5267 360 623
5876 8397 715
777 3030 -590
4647 3611 953
110 2289 714
5217 1386 -954
6418 1187 684
2872 1938 356
1951 1509 79
8476 3579 345
4878 8116 -312
6190 5886 503
1179 31 298
4701 3492 -785
8169 3787 -163
904 5758 -434
6113 2475 169
8269 8028 -945
5633 8505 465
4596 1451 -103
2886 3848 226
4524 6742 803
139 7690 906
3213 6527 -263
4649 1928 903
7166 7998 -779
7317 3723 959
3084 3158 773
8177 5755 192
6161 1317 -971
8206 4809 625
4285 8146 348
2909 2845 614
5373 377 705
778 332 -965
8411 2064 692
8378 4114 -183
5525 2026 826
8263 6827 -569
5114 7847 -521
6490 3887 -691
2498 315 -345
1722 7014 -720
7282 8584 -896
6112 3127 -980
3504 1948 240
5069 7435 -583
7819 141 213
2358 3735 -73
1651 6908 74
5030 1040 935
4940 7750 -836
8478 6834 -697
900 4990 -218
1760 929 -420
232 3354 -734
4400 2633 558
370 6734 -679
4984 4847 395
857 7927 731
580 7467 -565
1760 6429 466
7590 5095 -113
1585 1175 -822
6046 3898 -216
2692 4799 -855
3654 6285 812
3644 3246 -724
3892 561 624
277 3739 -197
3092 4614 881
4197 2484 592
6418 3679 448
234 4852 -694
1624 4415 13
683 8244 142
6151 950 -865
5990 1809 759
7614 1070 130
2574 7717 691
6092 1949 822
7885 241 58
73 3545 -954
153 809 207
5381 7459 -822
2198 7669 719
4315 55 463
6607 6010 318
4083 5891 4
3918 5410 -991
8496 1785 -929
593 3239 -279
7261 4670 245
5062 734 656
1780 7526 -267
4696 562 -171
580 3648 -624
6551 2401 -198
562 4760 -681
6254 7378 659
6232 7088 -983
2552 6164 -185
5725 3143 -610
5263 5688 959
688 8361 262
5029 3668 687
5184 1229 -381
480 1360 1000
3176 5907 -652
4975 447 477
1725 3258 -762
311 8277 -231
7886 6060 885
3398 4678 -90
4797 5035 -771
7902 6789 533
2592 5930 584
907 6964 9
1315 161 233
1854 5011 -455
4092 7454 -949
1851 2273 -332
5618 7532 -98
7499 886 -742
1794 3646 67
2310 508 -110
5600 5169 748
6425 6293 862
2397 2966 -801
2651 7303 600
3503 5317 823
3598 3386 -244
695 3755 -425
8114 6003 652
1612 1562 -231
727 8189 407
551 554 171
1799 6320 725
5537 6443 -81
7857 5374 776
4550 356 876
7042 3543 28
1160 1713 -736
3367 5583 727
1964 4317 -140
6127 6987 -105
599 7407 332
1923 794 558
5756 5494 -606
