17
801 868
808 912 -21
187 97 524
120 147 229
248 53 -80
755 237 -409
653 641 775
121 109 73
626 841 449
715 347 466
3 148 974
363 767 580
715 139 -523
55 312 425
442 528 -383
264 41 -294
665 202 -938
871 870 -554
148 104 -797
447 254 161
5 237 143
688 569 345
866 488 -526
495 489 238
541 489 -391
754 180 968
409 838 -411
193 654 962
523 373 -198
340 191 -169
370 851 -434
694 264 56
461 532 649
213 234 -803
739 297 -564
283 167 251
729 854 -49
793 920 531
765 575 -575
458 596 616
739 288 -742
944 526 442
462 119 338
652 826 369
37 778 -969
713 430 236
687 8 -135
382 771 51
411 861 904
455 597 682
889 40 -725
882 482 675
675 810 604
417 189 536
674 344 133
839 294 -295
209 868 239
325 565 -1
470 209 -990
431 473 201
212 778 647
368 858 140
71 111 830
539 177 241
840 165 -684
692 590 546
409 114 -654
338 126 -39
580 561 -655
489 217 -286
769 668 960
400 461 -103
79 147 -847
374 554 470
836 659 537
444 717 953
577 193 -129
603 455 -122
675 261 -310
202 84 960
733 365 895
172 328 571
94 153 238
395 706 -415
594 123 694
205 508 898
528 550 116
786 201 -937
364 96 571
843 418 141
297 907 -722
57 509 627
3 507 662
339 911 -571
495 270 276
32 904 497
417 426 316
472 226 -654
754 140 -375
73 612 427
319 124 145
484 489 -116
346 134 -278
743 192 31
877 202 78
17 67 -129
717 511 196
780 941 230
919 870 871
582 510 359
266 698 -135
492 448 178
263 336 -948
136 544 -383
617 324 -229
113 920 831
111 316 -500
360 745 -681
161 351 -693
893 13 443
405 500 -925
453 492 145
331 3 -72
530 212 -979
382 16 250
377 248 -681
729 861 974
570 488 418
607 895 692
848 605 486
927 884 -464
687 19 -878
698 639 -204
447 810 573
639 778 -721
273 610 -960
731 465 -219
170 109 776
670 920 -697
740 467 67
540 210 -402
556 404 799
184 219 -363
681 748 -925
707 292 -321
43 398 -958
877 366 -361
73 601 -996
497 889 365
222 132 -156
529 9 -551
480 1 4
363 371 287
427 772 -236
425 260 -617
880 752 -299
771 185 720
208 655 -488
224 697 172
878 195 -429
885 710 -743
701 509 76
7 153 -895
874 442 -779
808 591 363
402 683 983
660 330 663
722 601 983
714 341 468
413 593 -475
743 791 604
466 295 -968
370 840 546
280 289 -114
759 675 449
874 713 -702
389 804 -479
121 513 -565
119 6 -206
829 131 992
86 6 726
320 148 70
307 58 -649
127 718 -765
878 407 -60
544 864 -106
384 215 -810
93 203 -676
242 647 -900
517 781 -805
631 157 -136
366 823 -998
704 717 311
153 605 599
389 898 91
902 921 -124
741 244 914
351 171 -65
4 98 688
30 85 741
340 57 532
262 285 -583
541 362 841
790 395 370
919 335 961
541 819 -212
702 684 275
882 355 -64
538 464 -154
531 57 -104
816 800 278
279 289 489
620 369 412
897 19 -798
125 640 916
516 336 -324
441 24 108
115 170 -281
479 529 -808
799 186 -967
548 260 119
66 945 -254
89 475 -227
477 473 -314
584 478 203
108 444 642
828 412 -261
132 747 -409
222 481 519
437 683 -431
342 249 724
485 440 518
767 893 -367
164 775 -618
485 685 -94
924 728 97
365 483 -742
673 618 331
825 486 710
521 727 -589
338 526 -605
172 178 526
850 89 -713
139 367 234
873 700 -406
613 337 446
588 643 220
535 460 439
560 434 -665
571 606 151
602 477 -830
131 319 998
362 300 -25
384 150 913
440 165 -742
904 112 407
418 890 -290
56 329 780
481 704 -655
797 739 -731
623 261 99
191 15 -374
210 225 308
875 577 -394
134 292 -539
151 793 368
35 706 468
671 172 -774
711 164 -350
502 833 -70
572 704 620
237 918 129
901 653 556
334 191 -885
493 784 -691
113 471 570
429 325 -687
895 64 -4
486 443 644
96 636 -67
699 455 621
27 923 361
23 645 321
719 160 -285
83 890 316
321 655 -298
842 510 326
157 269 176
684 781 -81
383 527 -831
236 295 -994
581 100 -462
158 372 -78
66 303 -760
164 49 289
194 600 -663
162 887 -544
294 768 658
158 37 564
402 243 149
740 462 553
809 97 -761
617 659 -494
783 153 -677
934 300 443
915 564 -165
67 266 -103
223 2 53
359 926 184
927 898 -723
182 793 -833
851 554 -530
589 97 712
900 244 -627
884 451 -114
45 186 -136
319 109 -546
197 694 -552
222 61 -947
493 242 138
835 867 -157
915 183 -258
570 517 -480
824 568 -441
817 131 -784
918 651 172
333 709 -79
763 820 24
176 183 -281
234 191 712
152 446 979
815 668 -191
318 207 657
356 45 513
174 542 267
277 115 571
550 924 -368
408 28 -87
191 503 744
787 262 -535
788 570 -104
582 708 -543
623 818 -100
167 680 265
398 789 -748
937 596 -961
161 82 806
482 140 642
806 610 -68
25 632 927
484 540 -217
9 385 212
424 455 293
480 467 -276
817 238 -101
387 465 628
502 71 75
839 921 128
80 803 708
712 208 -585
780 92 -192
380 769 468
431 65 977
439 916 785
76 229 502
338 686 -598
433 498 -336
150 621 544
511 72 680
710 52 934
98 45 -576
482 584 -293
92 760 361
636 621 -929
604 523 -944
202 527 -267
892 22 -227
51 628 -561
799 572 426
532 9 290
412 341 925
378 621 263
442 936 158
716 663 320
826 418 962
58 824 -242
532 50 -909
873 913 -292
128 107 150
298 385 -972
758 485 -713
480 774 29
540 133 374
20 99 471
721 309 818
491 259 -339
935 734 153
589 629 -52
478 788 -596
503 573 -757
75 825 615
1 498 -226
891 143 -40
905 747 -797
181 726 -89
815 23 -49
335 9 510
783 225 -64
693 12 -272
430 372 92
902 675 -253
839 564 -824
915 103 -718
520 230 969
895 196 -125
355 682 460
430 345 490
906 212 -22
306 531 334
510 75 -920
119 81 600
818 22 93
412 572 519
672 205 539
523 97 271
183 257 -647
521 534 -13
691 119 469
877 346 -598
893 463 531
846 768 818
614 880 808
287 156 -600
556 368 -4
445 811 446
529 105 -379
524 531 -926
814 16 427
90 154 403
620 389 -249
71 221 26
900 407 560
838 512 985
642 358 905
391 274 36
30 847 -764
293 78 759
77 483 93
646 233 -149
871 361 355
764 377 298
338 80 897
729 820 661
81 476 -548
821 209 -92
320 129 -962
891 212 295
871 961
288 170 754
349 481 -116
685 129 -571
859 806 -403
662 397 576
748 153 -945
168 366 456
394 120 176
624 232 492
138 191 -160
95 604 -909
40 705 -765
238 832 33
700 512 -932
461 686 341
287 369 -400
477 702 218
19 696 -640
221 647 1000
146 515 616
403 383 -545
663 548 -680
558 234 96
72 504 -39
106 441 308
166 448 -273
374 80 -876
42 558 -674
290 177 -855
853 3 -147
467 143 17
783 306 700
65 469 594
273 448 163
340 537 -400
646 748 740
454 82 120
578 639 -579
47 89 242
265 450 -751
798 135 -741
190 541 716
536 592 -495
777 718 -304
149 364 -304
232 68 -244
510 98 311
724 495 337
590 57 980
753 221 281
859 226 761
844 235 -873
363 55 -85
70 482 407
394 402 392
504 473 58
313 146 7
514 410 941
68 493 652
751 570 -803
418 330 -100
508 795 -738
156 25 687
518 100 815
320 165 -372
89 166 499
314 317 852
459 131 320
781 541 235
452 245 239
795 361 -224
813 82 -420
540 570 -351
779 800 -717
160 259 -77
651 262 203
255 861 -698
147 213 -276
716 40 75
198 458 742
454 514 -85
315 764 -121
190 595 -662
269 500 257
210 632 -761
301 420 221
671 385 877
682 643 728
278 325 -659
199 846 -669
152 550 685
436 291 816
257 764 -133
326 315 36
437 462 51
263 57 -362
233 285 525
412 809 -333
241 583 917
521 71 800
468 512 823
127 184 551
312 35 -992
850 785 164
237 531 -773
314 349 125
481 454 82
846 440 -587
329 604 66
557 601 126
757 172 -221
490 595 -757
807 869 146
234 54 -989
184 594 -446
75 718 -900
549 606 -919
776 90 -143
180 177 127
670 727 399
222 850 285
730 204 25
188 438 -610
260 763 962
740 621 -940
690 823 -270
247 161 -508
601 322 763
569 220 -169
570 35 -146
498 616 -734
486 776 -453
548 218 236
565 219 -797
450 90 -196
491 369 1
449 364 539
784 745 -444
210 328 -873
177 733 -996
95 633 -101
812 415 828
807 280 -941
655 100 929
470 244 693
290 154 556
837 196 -129
771 60 446
846 771 -119
851 359 933
155 768 -282
828 109 229
545 732 170
312 215 -580
617 230 693
564 712 -892
269 60 -30
386 611 184
637 330 550
446 678 -236
302 128 607
591 442 882
247 260 -736
212 46 447
556 158 528
840 822 -479
364 713 998
98 591 -759
747 816 -403
117 541 -699
726 336 -598
770 703 -280
861 490 43
441 517 -100
571 207 802
448 787 -401
406 377 776
344 593 -867
662 619 485
92 379 -467
50 196 -245
102 664 822
509 233 -712
845 430 407
36 676 45
643 369 -634
850 603 -587
170 633 393
714 786 825
93 445 -370
483 478 803
219 652 -961
413 507 865
791 352 453
581 474 -90
338 22 646
615 722 -394
195 762 -283
257 508 -620
838 401 282
230 396 -725
740 754 -368
803 835 509
662 686 646
181 585 -772
777 86 667
615 106 -544
308 613 845
449 5 694
662 650 767
273 761 -565
145 743 -658
60 275 -145
837 539 -306
366 751 -997
790 548 -607
68 498 383
94 492 492
346 801 -754
212 306 106
596 343 -842
728 262 990
850 78 -58
5 154 -549
650 104 -127
182 475 -262
383 328 458
815 714 374
196 160 480
372 607 -978
681 520 -694
750 221 -647
629 174 -355
250 513 389
460 276 -918
323 474 -530
468 548 -371
259 70 132
552 172 -404
325 157 757
452 203 -11
13 175 -923
86 369 -666
214 122 562
319 385 948
271 251 195
316 765 481
345 10 675
246 125 -416
92 20 826
696 790 444
343 144 860
626 369 -206
453 398 43
394 355 830
422 135 -84
277 384 722
510 118 -568
836 496 33
654 827 -479
98 542 -56
679 611 -431
69 163 816
80 810 -452
540 760 968
870 253 -620
342 236 82
344 111 -896
99 300 385
366 175 -266
610 458 435
576 109 579
438 349 -619
183 205 -786
131 394 -590
500 819 315
214 622 -345
641 180 581
608 825 482
347 870 334
436 673 -159
408 636 17
164 292 -679
24 354 -313
317 621 561
350 27 -898
4 567 -882
580 730 -777
573 128 240
616 102 650
780 40 -792
700 811 -21
289 414 528
798 112 -550
775 759 -872
709 854 476
90 465 -59
447 831 547
116 538 638
687 168 -918
20 169 -623
269 790 -772
129 209 -459
837 701 560
31 602 -578
12 648 525
87 650 -795
550 566 -284
277 102 891
508 270 435
15 498 -159
537 849 116
784 705 100
798 414 513
769 286 140
732 257 -548
24 230 -271
111 597 484
770 720 -6
431 770 226
165 459 -457
813 415 -543
647 573 -652
810 864 590
772 62 731
103 435 -865
152 289 -608
355 572 507
743 575 719
320 282 877
446 543 -385
178 48 108
707 284 308
389 572 -948
381 595 705
783 253 -55
105 132 282
377 618 -455
517 690 -5
382 321 694
389 136 311
12 563 -722
630 779 106
767 492 -978
826 257 617
8 341 -606
510 58 -109
584 40 917
424 67 194
501 780 -915
660 484 -59
160 382 970
129 689 495
688 777 -876
814 5 759
549 298 747
725 468 -292
385 300 -982
534 670 -558
736 844 876
729 274 -961
663 240 609
602 814 183
596 292 -502
184 576 109
452 21 -198
604 602 516
326 654 -229
713 156 106
181 617 168
649 224 608
235 131 678
282 338 402
718 188 965
250 233 961
619 417 949
73 325 -379
532 809 -760
564 854 263
599 620 -412
679 778 188
56 118 -638
34 103 -377
26 491 -218
745 313 -977
564 423 129
563 658 518
220 565 991
774 432 662
626 197 -468
688 83 -729
480 761 -606
39 602 -604
732 467 -806
214 671 931
300 69 534
625 723 635
676 368 -993
679 860 705
540 728 -8
383 102 -967
151 709 -898
837 424 -89
457 639 187
469 235 140
502 120 548
851 167 -823
685 857 938
775 660 793
531 646 866
15 194 -877
592 531 152
128 264 49
602 253 -97
509 805 950
679 152 -146
785 794 321
9 464 653
25 380 -898
285 346 -589
446 469 -845
738 373 473
639 850 -484
670 848 208
677 456 278
530 775 -811
397 350 594
161 659 -2
389 722 -101
774 831 -150
647 368 553
552 786 594
452 416 -654
337 561 646
45 249 899
581 496 822
359 803 -905
183 780 -944
14 375 499
867 543 -287
41 728 16
65 322 -39
449 187 -853
140 398 778
47 498 516
229 531 195
621 532 -220
223 190 -186
827 297 -893
731 777 76
632 443 411
499 486 137
635 797 -48
269 183 -966
573 555 -137
122 444 882
103 616 307
12 850 70
817 19 -886
263 281 -281
339 357 -979
404 488 -274
797 465 -511
388 475 -131
239 523 236
537 202 -635
437 305 602
374 61 112
855 425 471
278 79 -921
590 843 -495
688 356 252
215 770 -549
509 159 -619
838 66 -768
227 301 397
508 244 -486
533 52 502
349 390 83
769 456 -240
128 52 -20
686 118 -867
469 578 568
226 496 806
43 823 418
351 50 379
811 868 -777
94 336 -669
458 586 645
512 855 -982
867 324 -763
501 530 -658
108 145 -860
182 868 -410
859 480 702
123 235 940
437 524 462
54 326 -752
647 219 -955
820 263 -107
538 429 -156
31 506 882
501 260 -485
401 598 -858
397 518 153
539 160 743
471 102 -31
121 582 381
214 470 -885
636 414 405
135 125 183
223 643 458
575 830 537
344 870 990
226 304 -273
716 810 -644
646 604 652
312 414 -617
41 195 448
212 581 829
417 9 -978
88 820 -242
497 242 879
308 64 886
192 170 898
657 715 -482
425 593 -596
259 225 523
647 564 474
552 414 -337
2 830 -104
242 651 -134
865 324 -597
288 323 790
83 623 972
700 678 678
707 294 870
259 562 -539
652 716 371
495 208 -552
565 251 248
101 316 -624
243 59 -68
483 704 -350
747 685 -924
13 449 -397
828 200 -474
707 105 -380
392 789 -219
295 413 -560
791 617 190
106 420 83
350 509 -674
692 444 -819
234 210 -593
645 60 -677
604 133 -861
863 210 514
393 737 906
13 634 420
207 104 -605
361 100 816
634 494 90
613 176 580
711 412 -94
293 51 873
597 53 911
94 802 -845
864 100 -312
310 479 -187
783 268 512
415 599 -546
251 849 442
279 419 -705
120 338 849
144 511 451
47 782 -250
149 52 -895
615 94 1000
519 690 385
28 340 419
716 410 -303
785 424 -267
296 453 -604
721 450 -954
803 864 -868
543 40 255
501 231 -65
648 172 842
372 396 -817
521 456 -9
602 66 -665
221 18 117
49 19 -816
78 92 -520
405 825 165
786 138 316
257 229 -199
788 538 502
463 527 651
97 789 -508
657 822 -590
474 514 427
749 66 -669
498 687 -899
391 378 47
723 312 -529
479 344 233
226 506 258
317 431 342
623 448 165
354 624 -834
243 760 -475
522 739 169
852 496 497
721 413 -932
849 216 -526
817 395 680
231 230 -700
248 677 368
269 257 -367
417 426 -646
784 398 478
178 736 747
84 788 42
692 782 -421
568 672 -577
189 237 879
60 650 -199
655 737 688
198 838 -102
640 582 930
748 518 -613
204 772 -626
608 850 990
741 492 676
831 584 -776
329 718 -816
809 310 875
791 43 877
727 687 599
298 647 320
288 819 -319
804 820 534
731 240 87
529 849 780
773 457 -388
668 286 -532
266 477 -146
63 487 -219
94 321 785
275 701 -645
792 813 -547
784 335 -319
209 785 -917
848 358 253
85 676 71
475 47 441
146 567 -431
636 492 128
869 597 -75
815 387 -856
240 656 -603
680 352 31
357 172 623
757 162 200
95 580 -63
456 531 86
573 244 446
47 383 107
703 132 -94
715 152 -209
264 2 767
652 328 -295
822 583 141
50 721 172
834 782 805
871 247 -935
627 227 -410
369 580 -597
292 728 647
735 627 -146
841 377 749
668 558 378
210 465 601
377 771 94
791 76 669
457 499 52
324 7 472
605 814 -519
501 769 -11
354 224 595
159 817 -657
637 519 861
324 733 503
410 374 -981
715 789 -871
22 629 937
165 378 -222
771 513 330
567 593 615
710 105 33
348 60 224
476 136 -863
521 486 -205
728 712 -341
572 557 515
506 604 614
321 61 -829
746 107 -392
546 141 985
1 400 -347
846 620 3
719 47 -820
65 760 974
645 592 222
666 669 156
801 813 -168
657 222 367
204 84 -155
366 768 -570
100 349 918
795 374 651
557 254 -180
93 407 579
268 331 -37
655 45 -932
160 395 -948
639 424 640
796 822 400
161 655 -119
48 849 80
60 383 -835
431 352 -807
725 534 178
372 633 624
714 681 989
697 606 355
281 148 -589
695 758 -360
182 717 -646
705 868 951
864 176 477
468 436 316
533 701 324
544 169 -908
842 651 -977
601 533 595
229 732 302
512 45 264
592 710 871
389 253 767
3 297 454
105 525 -877
66 376 -711
633 452 -70
273 101 -142
47 427 525
643 253 -609
307 86 925
766 174 578
309 175 -73
775 257 -932
632 456 4
727 175 446
4 167 496
183 14 226
294 622 438
218 410 775
321 207 282
378 739 -539
247 581 599
766 301 149
221 787 -542
41 4 710
281 127 956
833 50 -698
52 645 -980
491 546 473
575 612 -382
826 315 761
593 568 872
736 467 764
38 70 -925
798 235 -283
87 41 -740
444 427 4
794 30 771
752 779 -788
271 434 -989
103 612 -138
843 343 40
456 158 -156
797 229 -215
719 171 -102
169 266 -42
407 64 -727
418 732 -272
718 367 88
81 798 -282
705 384 767
384 214 798
81 515 -303
616 170 -376
817 542 863
103 527 -566
354 293 -40
797 492 43
561 163 -9
23 462 789
115 800 316
54 435 235
316 26 852
655 176 -500
211 795 809
131 620 560
128 774 156
422 361 -774
63 796 -102
300 17 -898
796 60 984
527 360 -755
222 56 -902
469 188 707
825 163 -296
589 397 -348
108 26 900
3 54 601
729 439 -994
14 848 420
763 329 365
317 456 -154
609 76 553
87 400 -67
490 102 -992
364 88 -571
187 634 -177
396 418 297
776 198 670
236 346 807
295 221 289
302 667 891
540 572 382
57 143 -82
301 79 -522
621 464 172
658 672 216
7 263 352
466 522 -324
353 330 -730
48 790 377
434 806 -902
237 786 -605
208 455 -953
693 661 161
64 138 677
407 514 123
781 5 -70
249 306 332
300 725 311
254 525 602
520 713 -556
572 576 -936
260 309 -342
393 594 609
649 733 37
57 451 -167
478 648 548
763 463 974
362 155 974
195 733 -558
585 375 -749
89 71 644
721 238 -31
72 631 8
651 642 -859
785 43 -743
757 665 377
159 150 -258
195 853 863
211 735 494
102 671 -777
99 220 839
162 524 472
52 758 943
396 491 -198
620 541 734
692 848 -645
464 82 -892
762 376 793
182 845 29
541 388 -317
22 646 -4
222 860 -381
556 254 -574
442 762 -515
812 489 -229
152 712 -89
298 779 72
599 413 516
528 80 741
825 840 -173
180 640 659
373 331 -756
216 283 -700
426 187 -199
541 597 122
548 215 -808
279 50 559
588 446 702
108 279 604
801 549 502
625 236 365
8 354 259
386 6 404
388 475 -81
488 82 156
846 536 82
611 188 750
431 683 -716
720 304 640
676 488 197
677 749 -870
433 205 -881
854 181 -88
771 805 -950
58 54 627
85 844 -883
91 523 25
130 537 -583
51 395 143
603 796 -247
806 74 283
695 148 901
330 566 605
465 85 947
51 138 -226
106 494 -236
368 840 807
371 109 20
103 199 -236
628 404 -739
603 400 -968
544 95 801
71 288 946
471 285 576
194 567 -437
432 153 -394
534 539 447
713 840 -900
214 327 711
494 261 767
357 667 -485
616 582 913
462 724 -551
222 449 -271
317 56 -696
775 468 403
44 780 -167
582 801 -738
481 498 -243
821 974
218 142 885
565 192 -49
175 206 227
699 297 195
312 91 -727
786 47 -582
152 571 -868
83 601 -338
219 242 751
7 371 -941
202 51 135
454 111 290
684 201 985
394 144 -255
110 438 641
211 355 3
750 27 -168
38 231 992
415 382 -309
796 626 482
302 637 547
378 349 465
73 98 242
1 625 512
694 18 679
736 794 -977
34 373 -202
99 285 360
310 436 844
719 274 -889
712 38 -633
609 490 347
413 142 914
292 45 657
537 22 404
291 636 361
290 431 -484
755 743 445
518 140 154
674 470 817
503 124 -846
253 395 -305
9 652 -848
287 635 -731
177 230 408
92 754 280
310 82 -455
467 668 901
509 370 -707
213 217 -379
469 441 562
311 596 -98
32 723 273
164 664 -727
814 81 171
709 227 -765
45 227 -475
65 502 -346
383 817 369
379 775 -828
375 535 -370
581 42 25
621 709 -918
190 438 -983
96 400 529
643 221 744
604 806 907
238 631 257
227 692 903
276 102 731
573 353 -512
529 61 -211
473 175 710
137 409 461
334 203 301
108 235 724
442 83 -979
556 196 178
87 190 558
120 529 17
156 146 -846
195 231 -408
174 84 97
586 405 777
779 176 476
33 662 440
788 218 668
503 369 -493
347 187 935
624 556 314
686 633 -294
354 51 783
821 751 -467
385 509 961
296 666 107
342 500 964
325 294 896
766 672 -629
24 177 -987
642 740 856
688 578 -221
244 160 50
398 386 448
152 17 966
306 113 -565
674 55 -476
100 629 636
714 608 237
598 570 160
452 793 952
431 703 352
12 259 -71
169 455 13
203 399 -519
803 70 -757
756 307 -823
649 345 -321
75 415 801
169 162 226
730 479 280
178 779 913
711 58 -838
511 219 -889
331 806 597
317 234 -643
712 175 -384
534 211 123
458 440 505
15 489 -672
123 416 -961
294 802 212
797 523 259
583 771 554
278 286 970
486 28 -337
312 735 -920
543 22 -138
661 99 -824
282 500 -525
77 703 -570
73 14 -532
569 687 285
690 509 -317
532 396 -37
461 638 977
663 437 289
129 100 -431
278 36 789
755 140 -98
153 697 -295
216 349 -21
726 681 364
194 546 -310
66 70 762
19 9 -244
494 330 197
468 292 -236
419 83 973
432 807 47
210 566 175
565 693 -164
746 90 -850
85 202 -727
764 783 990
466 209 -643
802 538 -240
475 232 -8
275 94 -200
268 1 -613
736 231 -80
254 777 -928
242 664 724
80 166 70
63 460 -200
263 517 107
404 322 509
277 590 -907
77 167 -157
154 428 -656
185 11 288
790 103 -609
19 480 -171
142 795 -421
364 91 877
509 206 941
774 12 782
404 610 -745
289 57 275
625 500 -210
647 498 370
181 563 -142
723 208 502
424 567 987
249 11 -205
528 796 264
98 584 935
36 273 -515
109 763 -380
644 300 -135
778 493 317
12 524 926
580 402 797
787 494 -316
362 124 -768
673 276 -628
492 346 -667
561 138 -801
91 504 -610
513 288 182
532 405 317
199 770 -748
373 237 -79
692 448 652
818 558 777
27 8 715
683 662 -329
322 613 -294
167 620 -370
616 787 -361
346 259 -889
37 439 -987
221 510 -168
539 476 267
43 380 692
248 429 72
509 561 514
494 580 -637
337 506 -722
150 17 -961
521 555 162
549 753 163
719 666 227
410 113 559
387 332 -357
322 28 210
669 186 -7
475 559 733
256 347 7
668 270 -472
558 483 145
638 547 -183
676 776 26
160 594 -266
675 401 -670
556 762 120
132 131 614
705 23 -804
169 787 -703
485 11 947
156 424 -712
227 345 -587
343 677 -542
427 423 651
790 87 484
129 664 -355
285 351 347
377 194 889
329 28 62
396 377 -710
193 667 -870
324 570 -799
111 674 732
664 786 -431
170 387 235
266 735 -884
307 666 193
741 358 -295
463 168 -20
165 480 929
553 718 -782
751 73 930
464 189 -254
737 362 751
139 204 -302
669 346 138
796 255 934
684 9 137
230 260 95
546 84 -306
273 147 -483
158 31 -616
746 112 -684
302 459 -558
747 238 608
258 391 -243
705 688 685
707 251 181
133 805 104
47 119 923
620 339 -337
550 40 638
116 76 -685
279 47 -246
555 186 896
769 801 528
42 463 -248
614 697 -260
799 613 -232
537 399 -390
85 622 830
589 205 60
524 29 657
650 292 -406
133 776 -535
636 6 -473
463 320 -568
395 707 -735
105 289 -1
716 474 419
530 640 61
28 361 -935
713 144 219
100 608 196
806 157 -264
571 510 -295
247 8 82
337 752 -345
388 460 -77
657 734 502
105 690 -746
316 395 -6
354 437 -829
692 324 -331
479 126 -885
604 56 -821
500 121 -401
440 503 172
792 548 -578
189 561 9
143 752 342
294 1 672
126 565 919
760 717 -860
268 350 -718
255 45 -550
349 738 -487
23 592 437
728 210 -364
536 40 27
218 137 -345
770 507 -878
419 225 493
315 552 -336
403 214 -487
251 77 148
614 374 167
97 436 -99
471 65 -527
607 451 891
298 100 -839
261 585 182
423 333 -551
568 480 860
184 322 645
294 240 722
290 472 295
161 221 554
116 684 -247
628 284 -584
261 161 531
681 60 589
462 618 -852
147 559 -817
25 299 -679
595 644 512
548 33 501
605 100 -901
803 134 -192
75 115 779
442 572 210
393 487 -159
594 550 347
707 595 -88
744 84 987
12 374 -428
427 181 -271
637 752 -479
494 610 449
223 29 -462
257 789 725
522 488 -208
427 818 771
180 483 -455
622 126 62
591 167 -270
608 806 647
438 639 -902
301 313 -948
526 550 -176
584 25 -868
403 594 897
353 495 179
504 727 -136
43 820 40
157 307 440
61 770 374
619 519 144
194 374 991
182 446 474
453 472 142
264 7 -999
679 370 480
110 104 314
377 48 -360
8 336 -962
582 531 878
582 670 -765
671 295 -22
534 84 71
803 746 -835
472 486 930
202 663 821
645 287 -213
179 795 570
318 390 -803
708 530 -973
358 475 487
692 581 -444
247 781 804
644 787 -764
545 157 -75
241 98 -547
409 632 -688
731 597 884
351 11 -768
109 742 725
767 83 -977
319 663 -303
547 465 897
339 667 373
46 686 8
627 309 -702
551 587 541
603 680 -298
487 221 886
120 335 -985
326 213 -498
81 449 182
262 100 -300
654 387 -319
177 174 919
19 175 587
602 690 -488
817 295 -199
453 159 734
486 335 -173
723 677 -323
97 315 -930
306 70 -199
705 701 -509
738 355 -831
50 682 129
421 297 -584
772 30 -747
632 47 470
597 182 -381
380 27 -446
358 387 -237
814 397 638
447 739 434
116 778 -104
315 399 148
494 403 -584
479 148 -69
310 225 120
35 701 -414
481 599 -101
25 296 413
241 307 763
693 20 -901
415 80 -516
593 38 -888
202 355 201
271 432 -970
115 687 61
698 46 875
309 505 -628
711 620 118
782 533 832
57 817 -331
449 137 -988
5 453 -125
466 234 -641
727 65 -341
535 298 -340
160 48 834
400 508 -741
485 395 -282
91 549 63
287 292 -23
534 142 -650
40 622 775
470 336 8
305 153 -759
170 114 764
213 427 -194
735 353 -742
757 490 -989
233 378 -307
147 123 -667
313 547 -116
697 626 849
360 780 888
166 208 -172
516 380 659
614 819 359
337 487 -772
152 750 851
403 484 839
134 43 -145
415 397 223
238 454 -548
669 374 110
350 803 -231
238 597 -264
60 712 390
348 329 -72
315 57 -178
14 202 -577
423 710 501
333 159 130
536 380 565
336 589 -115
646 337 -209
532 275 -462
567 689 376
421 448 9
702 787 196
17 23 -583
280 314 -483
147 694 -123
607 452 -166
175 348 -169
303 485 -949
628 707 -58
795 89 -298
108 400 27
702 221 585
769 122 869
517 241 596
352 467 869
723 456 -989
215 330 -400
199 615 721
520 297 199
631 370 -773
788 202 804
356 17 900
428 706 824
759 83 257
625 696 1000
572 329 709
446 305 -207
819 288 -355
176 194 365
673 662 -553
171 810 21
142 171 -739
654 661 -121
613 689 173
224 138 -898
601 791 222
539 660 -520
231 670 -591
501 77 -154
194 222 970
537 158 207
340 662 -229
505 472 -254
567 595 466
453 21 -121
48 256 -118
322 754 912
461 687 365
432 248 -657
476 186 -974
338 398 625
242 415 -413
656 589 -987
404 410 -346
522 6 317
798 241 -395
522 57 946
604 32 -456
382 518 -978
637 475 -364
256 551 464
752 29 -249
817 84 756
64 305 -727
270 67 648
556 64 -896
465 64 311
255 11 -634
364 250 -297
715 734 212
562 621 677
215 342 -989
400 452 -793
124 34 556
65 227 -628
574 306 -968
260 320 -921
338 809 542
626 635 18
5 235 -584
718 765 698
460 796 -764
782 507 -710
151 76 0
34 583 255
762 199 732
36 111 41
67 430 276
119 87 -449
758 743 -114
399 324 -48
16 187 -50
374 566 906
762 155 899
711 133 -831
717 134 672
802 554 758
770 781 1
129 345 376
660 120 -25
760 620 -776
387 461 689
424 77 -92
216 741 651
339 187 443
355 499 -937
245 498 128
367 328 689
774 591 587
375 210 328
44 197 517
126 660 620
405 79 -816
312 338 31
690 516 256
124 162 -943
755 297 -716
194 754 570
276 520 -552
79 495 -231
457 700 -262
2 751 898
693 785 63
672 640 860
303 449 537
571 216 -18
361 630 543
679 88 -804
415 80 -32
43 466 -751
698 366 -921
226 329 -439
148 13 -506
145 193 725
103 335 888
156 322 -939
729 574 -856
1 428 523
300 605 926
457 692 -231
562 583 885
542 311 -794
757 530 875
68 52 54
346 498 -145
628 579 -576
523 440 -781
461 803 -752
87 516 778
349 142 985
554 668 -41
666 106 39
659 673 577
721 620 -576
207 169 -807
503 245 -571
134 618 128
263 309 908
50 335 442
293 666 -979
61 9 -792
181 476 -964
589 678 19
52 257 765
24 623 -183
272 329 -114
499 770 -873
435 143 289
468 612 -182
414 581 -512
543 698 -441
128 519 -786
286 505 -131
668 21 256
470 715 -269
627 736 998
184 176 466
237 628 -418
21 12 200
775 248 372
254 344 -260
649 757 -933
309 461 406
390 589 123
171 343 231
58 751 218
271 342 -558
508 315 51
398 375 436
260 378 -30
583 744 -494
609 699 -462
59 242 -761
247 517 -354
334 514 403
485 78 -857
260 96 -297
68 441 -123
535 600 -748
792 344 -632
127 8 306
505 297 917
567 802 -700
460 519 457
335 243 -187
