16
953 1750
58 605 908
48 449 277
622 768 639
248 672 343
81 540 555
816 639 98
504 23 383
347 519 328
137 777 773
400 192 938
686 531 828
421 163 600
641 284 832
541 287 468
200 61 858
392 681 663
498 227 318
517 153 792
344 637 799
427 558 136
50 360 657
616 305 928
518 330 641
641 580 491
189 814 851
664 86 844
726 688 940
500 549 721
247 423 721
62 703 622
33 342 492
270 241 990
827 604 535
72 326 34
23 575 287
777 772 874
557 685 929
534 488 731
667 648 671
637 427 639
295 697 251
175 293 68
158 782 617
817 269 162
246 193 954
541 59 607
797 492 94
83 525 141
568 171 795
753 686 112
3 304 837
366 732 860
460 259 774
521 244 987
305 240 9
489 174 227
194 451 584
801 14 713
708 118 627
329 276 335
536 103 739
381 28 718
282 167 883
518 338 794
547 356 630
378 264 626
174 698 344
499 632 228
179 110 918
22 110 453
455 680 608
698 640 913
307 678 247
730 117 101
561 323 189
134 394 260
61 192 784
790 783 657
509 440 506
554 97 142
232 806 58
58 744 843
409 39 996
343 748 643
528 272 795
762 116 450
205 739 913
537 34 295
45 717 683
697 85 341
335 118 225
295 223 640
448 310 167
520 395 146
337 258 669
32 520 991
68 564 825
510 372 344
651 593 427
34 618 441
597 622 921
239 815 479
129 746 105
505 470 835
677 818 170
205 83 136
297 483 345
551 772 572
427 500 206
792 31 574
245 713 798
240 641 567
792 474 916
193 329 947
446 108 723
65 516 335
179 37 684
727 527 411
459 684 947
684 84 185
552 517 921
783 334 98
720 17 471
528 820 645
675 723 903
262 342 905
232 496 10
818 402 564
378 20 703
238 382 570
584 566 67
35 119 184
583 438 723
313 273 801
365 403 820
787 711 387
387 180 729
107 533 415
130 300 575
68 431 574
749 644 249
684 738 12
85 617 869
725 463 369
139 816 364
518 611 413
12 10 755
270 620 464
424 361 243
555 241 261
176 675 516
306 479 905
322 276 581
629 440 643
534 111 304
553 769 796
620 136 675
665 668 397
528 581 563
656 482 964
284 45 16
468 20 894
250 447 910
659 53 723
107 427 393
230 171 690
527 302 435
180 526 407
771 480 797
189 514 136
669 355 601
203 378 258
606 266 619
245 347 367
682 30 805
46 738 294
188 72 583
290 609 983
345 154 136
7 153 818
199 245 207
468 449 768
424 50 787
338 391 88
431 101 40
816 806 759
235 329 686
548 619 696
248 162 662
736 339 740
107 457 826
796 679 770
76 738 939
569 455 234
422 457 914
31 26 264
602 127 595
284 89 761
105 732 270
783 422 455
719 353 542
701 601 926
727 68 345
512 279 147
11 315 282
121 480 427
59 618 652
40 320 850
214 303 48
400 167 559
820 266 246
499 825 453
515 269 414
409 761 147
372 251 14
545 599 526
802 784 657
181 351 844
628 172 686
591 300 840
290 550 48
9 200 9
780 198 45
276 669 565
27 754 216
358 323 539
430 26 168
473 390 653
198 246 343
217 555 296
210 367 36
347 8 396
128 100 826
816 58 73
278 137 793
775 378 433
89 758 72
391 559 556
231 594 603
183 465 516
596 583 326
51 315 842
235 483 659
449 403 817
470 682 185
241 549 608
46 644 455
366 359 730
523 580 461
396 230 166
646 162 492
803 509 202
511 255 625
335 354 525
97 698 174
747 580 221
278 362 548
516 311 207
445 275 146
206 575 864
379 140 759
507 84 154
475 512 277
408 603 401
115 76 974
486 371 771
765 794 866
224 566 399
627 563 760
305 276 29
180 505 243
785 491 941
653 498 395
332 488 13
786 158 142
260 282 830
407 274 116
468 462 904
177 207 408
812 760 58
162 8 821
739 579 299
799 127 77
397 763 728
137 579 499
110 391 87
591 403 38
326 641 612
153 464 749
776 364 800
575 42 12
616 498 100
170 140 986
291 74 807
766 35 964
558 640 714
443 164 188
25 79 934
97 507 939
276 556 284
472 185 438
761 24 91
309 327 78
326 592 452
599 138 962
14 85 668
65 648 988
537 52 413
55 93 290
209 310 104
601 346 355
37 711 152
191 265 853
681 131 644
550 764 967
635 314 706
436 202 467
826 490 72
99 819 507
543 667 293
389 593 46
286 92 69
109 91 378
20 632 14
508 824 233
533 90 756
299 39 432
586 666 303
382 509 156
767 540 424
709 501 925
162 641 100
733 175 199
9 485 229
685 809 106
675 133 439
285 153 942
269 611 553
15 466 505
827 250 961
313 215 601
16 618 62
401 510 514
376 661 326
280 114 945
207 269 545
375 471 973
467 672 921
755 438 777
107 142 690
75 180 990
525 313 64
83 331 989
518 405 396
211 570 35
472 499 810
794 165 654
765 817 204
163 365 106
163 659 484
743 33 744
122 23 433
826 180 471
62 547 560
827 613 475
112 226 264
663 466 297
120 507 880
40 302 425
344 345 776
581 89 823
36 668 234
667 216 387
199 318 374
591 290 173
485 679 735
581 787 387
314 257 424
147 568 363
405 192 844
722 563 810
296 441 734
701 21 962
792 130 335
655 627 58
202 315 172
810 441 613
650 608 888
536 585 801
114 723 396
423 20 468
95 213 492
366 674 175
166 383 32
412 246 464
120 262 342
583 172 804
633 587 574
257 325 824
571 219 736
608 736 711
42 704 315
351 596 820
19 125 892
749 328 419
749 335 89
529 186 827
685 521 636
682 300 567
283 551 273
528 736 404
519 483 197
716 245 967
258 219 338
660 155 39
806 89 343
722 579 341
286 381 985
414 66 293
735 572 53
227 581 848
376 636 182
90 369 580
121 20 241
241 641 729
765 452 544
101 658 633
812 602 156
729 253 815
491 567 868
612 69 720
334 407 410
312 516 738
195 346 616
382 321 140
593 727 660
169 230 230
290 303 823
179 183 883
499 719 946
666 631 935
825 599 342
708 166 73
606 738 649
499 435 940
439 50 367
587 56 840
688 707 844
285 745 752
327 825 564
353 302 104
627 607 481
828 586 907
388 428 899
74 379 949
482 763 36
171 240 981
470 84 63
197 757 977
34 115 411
157 567 41
595 783 796
526 747 288
248 196 430
668 353 194
250 697 899
614 822 255
120 207 51
403 164 372
280 503 570
223 423 981
544 385 596
55 786 856
548 467 77
690 175 50
41 465 241
121 104 720
130 796 866
794 121 262
6 496 266
79 305 482
784 563 737
330 255 417
184 765 914
313 3 825
321 404 99
795 552 715
663 309 277
504 55 552
358 107 244
162 644 531
542 556 304
826 351 79
93 723 305
539 549 493
516 139 85
649 46 37
511 586 591
766 146 178
507 795 113
787 586 125
824 328 926
787 749 455
352 414 708
701 455 632
199 115 31
233 36 132
37 363 679
576 552 830
821 525 785
676 43 310
751 70 364
271 748 109
272 40 470
345 412 825
401 205 707
294 225 247
77 519 157
332 387 99
470 184 424
139 241 534
392 279 846
368 351 57
20 108 291
63 103 778
635 796 669
541 578 411
196 299 752
358 222 283
390 328 161
786 227 898
454 796 6
179 86 937
9 810 622
56 684 595
644 410 54
591 324 393
822 421 651
699 545 884
763 805 474
581 448 219
730 264 214
255 601 207
590 235 705
563 205 149
324 575 699
242 91 201
826 27 871
114 131 636
97 732 938
667 554 625
24 45 771
103 578 565
778 293 226
593 230 610
423 11 640
463 465 895
280 638 641
175 479 170
202 326 983
406 68 414
828 202 632
788 540 208
790 749 390
465 603 935
720 282 739
72 609 823
605 297 584
528 628 696
127 558 861
264 275 412
53 341 746
363 754 837
459 482 206
456 30 847
588 88 924
25 430 314
428 700 242
28 113 391
766 219 432
716 476 770
718 675 304
112 357 269
206 356 225
525 660 120
635 151 1
216 178 140
225 616 470
288 695 82
581 612 113
575 691 909
535 196 382
85 777 740
70 418 823
323 716 914
107 694 299
213 602 897
357 470 249
723 241 1000
95 705 670
130 609 153
482 805 100
223 691 25
828 123 471
65 288 918
284 211 28
348 28 342
518 131 20
395 172 997
423 307 519
555 292 541
374 211 485
760 84 960
4 471 475
485 756 133
367 503 836
262 303 720
563 5 591
709 85 765
802 414 812
50 85 166
102 414 171
81 333 277
622 729 493
302 631 347
108 126 71
12 816 562
805 111 859
800 659 352
979 1891
919 466 951
734 453 598
190 187 788
749 379 187
937 922 942
206 857 61
7 586 643
843 61 210
345 553 755
675 466 798
410 544 533
429 905 548
336 82 196
744 969 280
389 567 25
858 467 214
563 644 820
898 322 309
871 951 682
327 470 176
207 571 216
732 606 383
875 93 891
916 935 288
761 585 220
242 26 436
287 531 715
479 104 573
404 215 847
263 99 58
321 953 555
13 401 118
373 939 482
976 608 503
335 722 508
175 770 41
805 134 951
263 205 977
206 713 383
906 151 753
727 177 771
489 628 578
107 363 216
240 424 727
589 610 710
149 970 653
681 193 322
263 777 980
954 545 677
529 452 534
693 679 731
758 629 400
61 75 79
698 538 968
424 777 155
231 760 527
336 34 27
198 221 728
789 786 462
271 403 132
520 521 758
170 221 534
776 183 172
359 208 845
165 901 139
896 751 720
20 957 444
360 32 916
653 449 788
156 551 928
565 727 663
896 185 342
473 156 638
238 97 571
851 204 604
589 798 785
313 623 435
729 923 643
698 792 525
933 905 369
374 61 876
421 5 896
884 132 480
601 792 382
314 906 16
194 123 678
404 550 591
104 70 528
616 289 868
762 371 677
591 438 90
874 742 474
336 145 482
775 459 291
652 635 705
99 57 792
213 778 108
721 350 691
104 551 986
436 123 52
362 493 59
132 923 616
282 332 491
435 512 670
332 340 274
791 822 281
60 815 797
698 642 1
468 774 509
4 29 123
368 364 978
563 544 19
819 899 423
924 908 598
649 761 885
181 396 729
866 53 336
155 141 928
789 478 513
571 868 18
208 800 212
697 951 706
977 539 704
28 65 730
539 394 975
253 427 401
843 336 904
737 939 417
913 902 696
848 800 663
170 58 686
425 720 286
855 253 764
600 339 519
116 59 652
153 430 908
637 101 556
487 630 57
175 622 69
887 970 185
910 683 737
330 523 636
856 792 152
836 451 446
112 652 242
587 928 506
959 94 10
909 404 715
287 740 987
944 33 520
756 656 208
628 624 514
944 248 928
344 61 636
230 885 427
747 7 837
655 140 495
882 209 255
571 718 343
922 580 247
863 292 651
630 108 695
650 128 80
691 99 800
766 765 342
101 796 805
38 454 367
969 34 151
117 560 520
270 929 321
660 153 941
593 668 142
889 365 658
107 16 775
594 110 540
453 379 941
677 408 890
126 360 754
943 957 442
655 244 949
184 614 509
905 387 876
419 185 714
735 340 420
392 901 829
799 537 69
261 543 684
145 784 518
715 505 475
378 289 771
285 266 275
191 17 290
666 684 326
423 14 693
332 575 700
153 658 883
734 977 723
633 513 311
953 605 496
543 556 867
402 648 450
6 775 862
40 385 746
544 474 57
538 280 889
883 918 301
20 862 441
617 496 876
363 225 783
550 581 942
670 818 997
722 299 962
705 371 958
356 329 83
547 206 478
549 443 191
550 963 506
469 717 709
306 969 629
554 158 399
761 697 537
265 723 963
849 883 385
466 764 867
428 280 115
626 778 165
144 869 152
34 963 322
755 62 180
173 495 361
871 87 633
704 275 555
277 214 949
119 12 819
768 884 925
380 535 644
361 465 389
858 277 320
273 737 848
118 337 308
626 145 164
706 458 801
389 516 299
297 740 913
184 224 604
16 718 516
587 847 970
937 174 946
598 513 804
338 25 835
105 167 923
141 243 975
279 641 962
94 289 285
403 332 405
261 310 272
751 311 701
364 203 231
694 490 526
268 147 452
957 385 387
784 845 160
308 417 393
864 250 874
248 205 606
898 494 757
197 184 150
125 710 71
759 42 343
616 768 249
898 183 949
816 166 527
912 7 493
191 229 126
962 604 746
310 923 230
965 449 186
672 38 341
106 943 819
197 248 812
694 680 440
310 118 270
763 652 232
390 878 809
421 165 793
859 254 681
500 898 499
336 821 97
928 38 854
964 763 324
974 389 213
968 481 946
898 754 421
694 254 624
298 115 263
312 583 486
645 771 452
570 545 995
584 131 285
568 841 14
916 26 646
429 813 516
906 383 901
913 688 345
18 16 298
139 340 210
793 711 640
767 60 658
723 630 415
956 417 774
88 872 321
75 392 294
521 838 655
770 759 580
232 551 666
893 643 356
723 916 553
277 96 566
878 175 364
701 858 826
329 412 939
773 757 583
806 182 827
649 77 986
510 326 614
287 946 629
268 104 220
426 501 405
702 876 104
291 18 686
845 830 814
95 279 147
624 166 398
906 457 991
915 502 143
33 88 758
563 74 550
243 148 334
525 335 697
695 920 271
826 774 840
844 106 322
623 642 394
256 943 143
713 82 15
417 951 19
519 495 120
646 753 266
373 437 454
764 488 699
370 332 677
142 41 641
918 64 951
902 810 634
290 109 161
630 898 893
606 106 378
593 574 604
606 89 108
637 304 867
653 276 730
184 930 767
212 941 249
909 756 654
849 343 848
359 419 783
350 930 88
975 302 623
540 760 75
974 145 898
882 78 328
194 783 247
670 858 258
661 521 199
235 418 440
914 590 625
272 710 126
874 633 518
569 279 581
969 283 188
901 399 261
859 429 361
389 52 515
45 843 71
449 745 298
193 524 99
474 736 315
777 498 593
178 797 682
741 208 102
906 878 164
224 688 280
927 727 501
876 601 154
117 805 258
543 536 531
283 451 895
381 812 646
45 375 565
840 943 316
418 125 882
273 11 361
305 886 241
259 964 644
381 551 985
306 689 418
735 232 678
271 130 334
616 882 446
877 247 497
651 718 255
517 553 170
334 625 860
354 218 118
18 912 578
845 383 404
281 858 225
389 699 631
820 540 342
236 283 963
82 539 185
483 286 140
306 581 867
424 349 427
675 258 926
780 688 74
425 186 50
260 663 52
178 146 38
276 397 883
804 59 862
622 476 989
790 196 785
395 58 721
813 463 215
601 897 824
457 33 204
35 107 478
855 89 610
397 363 346
438 91 917
945 736 678
973 157 555
978 594 862
315 347 745
403 770 198
139 942 772
146 814 800
738 195 230
400 771 155
74 517 925
700 573 516
838 516 167
387 349 475
340 137 569
881 557 313
318 193 124
298 228 685
905 555 388
78 315 747
54 30 782
219 919 237
293 274 99
361 27 68
789 688 158
29 635 510
407 458 884
186 124 633
400 331 311
448 30 794
828 389 405
728 362 242
835 445 683
296 258 38
625 403 294
578 652 586
199 206 85
656 136 913
952 137 772
142 113 465
355 367 294
620 875 728
470 658 907
80 862 932
617 891 922
193 466 986
679 272 853
869 394 283
87 662 459
157 731 200
213 184 656
112 695 65
94 644 627
484 155 403
76 274 367
874 780 288
257 725 941
293 90 876
8 483 317
231 563 541
542 933 378
768 193 50
734 950 946
307 441 556
496 19 189
50 52 428
83 302 562
381 116 220
17 202 963
612 748 572
431 840 686
471 519 368
244 582 557
252 491 695
779 647 80
413 581 278
157 255 558
63 406 979
853 106 85
636 556 481
429 299 933
210 700 748
719 816 657
779 147 661
530 288 585
372 285 156
600 514 851
638 975 640
247 542 68
927 108 823
635 677 265
560 532 357
516 96 527
109 814 483
586 64 159
301 847 942
273 166 802
844 557 467
828 501 259
794 93 496
498 492 745
740 341 38
936 866 648
103 166 714
85 539 549
974 335 249
422 496 392
571 809 992
136 871 352
784 190 865
379 556 470
372 311 957
785 418 356
183 71 227
924 613 142
403 347 250
590 346 444
688 457 599
936 848 951
526 118 808
626 903 907
952 693 639
348 386 334
500 149 943
949 538 874
521 693 513
382 136 80
853 474 188
72 347 836
460 104 11
840 310 586
341 205 66
940 141 169
542 820 474
943 798 830
445 499 768
115 758 261
320 497 766
585 872 39
251 768 138
550 356 228
804 420 318
315 845 302
625 428 176
274 764 405
168 111 501
612 268 905
868 631 563
623 810 294
767 122 715
532 625 574
960 224 294
200 274 803
687 331 865
389 679 789
919 921 812
771 534 488
178 545 3
115 3 145
860 567 996
250 962 57
825 379 671
887 798 617
695 951 176
678 526 819
170 622 338
487 440 376
926 754 341
213 784 430
15 134 516
309 872 806
790 227 980
645 783 874
9 699 419
375 798 688
774 355 779
887 459 856
610 77 777
42 308 976
559 397 120
583 389 126
24 16 207
402 914 466
519 17 907
737 845 338
710 773 720
122 197 442
481 207 972
303 108 577
743 121 724
183 483 71
943 697 495
110 903 515
907 731 735
910 711 501
49 237 541
937 451 29
477 228 599
130 115 648
771 317 868
759 315 340
979 749 210
308 70 902
132 212 641
120 863 939
918 753 672
483 155 13
353 511 76
580 464 492
337 275 353
113 949 910
931 726 678
251 785 779
814 266 872
22 125 364
360 504 310
190 475 567
230 734 486
78 164 796
576 324 883
793 283 732
299 680 220
834 761 876
803 909 851
365 899 324
909 671 539
280 651 895
787 183 124
559 843 821
394 746 495
464 977 93
73 645 180
890 161 86
19 678 257
803 493 69
449 878 389
834 720 231
608 98 120
134 432 886
353 496 244
914 45 819
464 198 452
905 299 820
804 896 425
526 686 698
324 283 828
71 599 707
78 309 855
404 537 499
896 275 458
855 284 850
900 198 187
758 255 266
733 458 744
249 229 385
652 831 759
828 65 27
498 680 16
212 839 794
28 784 916
791 917 639
105 36 706
716 570 455
338 741 355
908 728 765
108 757 137
280 867 312
434 385 485
440 504 275
243 544 361
532 181 976
152 315 368
499 258 515
924 381 735
85 245 968
603 407 894
907 550 840
489 613 592
870 897 838
245 968 356
54 334 565
764 295 722
241 665 245
790 516 394
380 430 863
69 504 347
288 606 682
952 250 98
589 102 657
418 350 527
798 483 286
503 611 437
654 764 382
499 535 97
339 771 323
750 144 30
630 409 943
4 826 569
129 415 856
546 722 951
346 231 927
195 799 265
434 460 703
333 838 151
853 795 16
466 303 764
10 670 323
762 586 994
86 482 346
173 440 466
644 368 339
163 317 85
500 312 129
666 835 617
203 243 882
822 493 230
15 825 693
410 330 119
659 108 948
8 14 379
82 394 962
860 212 954
543 717 242
170 253 342
126 362 541
525 152 694
388 168 54
375 272 64
263 623 987
584 326 663
945 528 703
693 689 266
285 920 429
722 871 879
828 931 560
905 437 73
517 422 874
178 75 75
32 522 876
314 936 49
437 160 370
210 458 970
424 601 772
598 51 475
169 375 909
576 145 647
410 705 462
822 255 48
146 920 453
380 7 420
450 575 410
850 742 566
871 941 800
16 234 727
791 307 601
493 753 622
971 919 370
527 913 389
445 729 760
338 725 913
410 210 737
970 268 89
101 914 485
204 324 451
853 35 808
179 349 977
48 161 169
911 285 159
89 143 579
42 168 820
274 963 815
68 644 809
387 46 277
423 871 583
407 44 373
749 404 934
93 414 869
461 407 290
306 83 703
597 766 224
968 771 496
484 787 307
429 849 933
557 271 340
209 648 315
451 908 485
321 789 613
677 392 497
508 15 763
532 171 746
307 794 889
365 570 894
202 427 525
613 317 388
624 864 503
962 679 53
436 294 714
275 376 858
481 235 120
140 211 610
759 744 716
67 686 104
432 196 635
299 807 347
806 440 842
488 837 182
34 835 512
875 519 202
101 373 43
85 1 765
949 115 508
630 109 768
274 251 733
919 868 559
327 744 540
730 947 57
210 610 228
207 83 944
58 692 503
848 912 965
180 143 465
490 629 752
174 49 27
312 650 702
133 60 581
219 734 102
892 979 708
976 458 728
151 724 247
145 924 228
487 426 419
736 553 449
218 793 929
448 15 176
424 79 755
419 762 337
734 537 472
20 825 555
295 836 724
117 390 897
527 402 432
648 781 879
964 412 313
888 605 255
805 317 648
37 704 2
770 901 529
684 360 933
389 91 432
190 95 165
620 209 546
795 218 65
415 667 277
462 55 297
652 237 425
797 561 451
523 517 673
642 309 210
618 344 224
324 653 362
861 113 381
618 158 723
437 239 120
209 531 359
954 308 980
734 145 286
641 270 685
649 783 134
845 93 862
376 775 555
564 839 830
702 276 732
793 126 948
659 636 618
796 907 296
583 284 540
369 39 67
111 788 87
247 905 701
464 571 601
959 21 909
614 30 781
150 363 243
684 583 625
656 62 450
108 273 4
502 676 809
500 510 985
954 697 561
123 351 307
127 392 823
382 819 889
821 684 922
211 961 60
416 903 980
615 72 171
596 343 649
587 594 395
824 588 282
127 73 832
88 606 367
257 242 86
158 210 378
42 851 206
346 84 414
490 164 666
274 409 353
777 103 752
766 449 201
841 805 967
116 281 437
215 181 959
734 246 972
149 862 903
13 356 482
126 824 224
805 177 514
86 80 695
801 287 43
520 471 919
451 253 995
473 780 537
914 365 792
134 544 662
575 107 891
923 743 678
905 163 537
596 219 299
451 938 232
598 503 619
365 363 950
781 860 318
614 737 603
399 436 941
546 73 100
852 359 334
554 669 123
135 265 492
447 957 469
714 428 281
832 571 270
517 194 551
776 160 781
191 491 109
876 716 81
682 791 931
976 546 771
146 197 676
22 539 866
726 803 968
540 553 202
192 914 86
383 595 803
889 72 183
303 190 459
576 94 733
6 320 2
680 721 50
616 33 208
609 419 40
804 29 790
970 497 165
422 865 395
273 973 138
150 678 304
366 410 926
923 430 486
564 897 170
905 27 91
957 708 889
340 238 628
385 527 83
154 532 601
735 150 633
715 938 242
336 647 193
767 431 374
209 555 962
642 887 980
589 725 170
454 663 872
338 470 316
854 174 170
411 345 51
645 588 309
35 726 626
351 932 777
420 42 149
755 917 364
511 847 546
251 75 883
726 718 257
766 842 128
588 726 757
474 875 308
234 155 806
815 787 747
853 169 280
193 830 381
868 185 16
185 951 434
72 384 781
491 947 830
524 154 958
192 476 403
652 681 283
840 663 672
372 565 4
838 806 458
893 47 599
856 633 184
788 232 773
663 615 79
774 497 436
127 714 42
578 73 494
32 236 808
585 594 749
502 518 720
602 131 897
829 813 809
428 315 665
374 601 36
554 288 376
162 769 665
479 327 48
348 898 645
353 753 457
124 774 220
800 550 927
264 443 424
460 724 264
732 46 885
30 879 585
362 527 379
134 459 815
926 208 599
540 931 167
445 870 264
411 226 950
112 484 497
362 79 25
324 796 114
44 278 137
842 629 85
240 465 706
951 63 869
201 522 540
450 828 114
901 785 959
173 929 788
429 245 666
676 600 243
605 509 974
153 219 378
271 535 131
565 99 746
702 117 465
98 475 186
144 598 40
300 326 965
474 390 521
529 520 10
606 6 775
24 535 591
579 791 464
73 601 170
289 239 696
508 540 417
676 693 101
305 596 370
51 442 834
252 186 346
30 235 961
92 31 524
491 270 539
58 743 197
3 211 768
941 830 38
61 707 346
699 619 745
421 250 87
23 710 618
3 407 722
397 580 294
937 209 235
408 364 95
598 902 507
955 565 540
733 463 302
237 455 289
580 956 387
816 897 587
479 645 681
213 225 846
720 210 499
645 431 838
721 696 112
31 557 349
405 155 692
527 849 661
843 196 682
99 637 431
913 106 523
837 605 434
866 29 352
357 55 698
287 209 639
757 337 700
636 605 945
608 86 640
569 571 163
96 109 591
659 878 823
578 445 182
950 554 4
380 844 278
457 673 311
178 656 816
841 296 561
171 495 864
308 340 217
848 661 599
204 512 658
530 364 81
520 718 690
248 436 815
627 296 891
761 719 243
481 119 57
329 335 984
700 942 172
645 420 856
146 206 439
902 913 261
922 101 543
729 908 94
728 612 964
183 718 673
919 221 390
83 362 325
473 437 368
408 904 891
507 225 436
417 957 895
439 953 146
283 105 14
914 307 727
773 757 790
34 320 817
627 639 46
803 480 136
4 905 145
533 750 465
870 316 464
400 589 23
782 373 813
672 816 574
204 137 273
769 136 94
828 188 188
420 472 65
266 79 512
261 94 46
954 409 444
96 615 311
23 334 210
847 114 168
741 24 34
47 182 178
74 570 343
635 421 385
122 738 571
490 250 269
126 299 826
580 724 929
98 268 528
846 223 407
893 441 786
8 341 424
969 329 168
353 397 979
488 732 920
351 126 651
490 33 302
343 979 791
544 302 610
366 938 217
113 648 872
874 263 977
649 314 752
168 409 430
563 795 228
745 739 515
403 557 337
881 367 642
178 875 166
408 115 594
815 662 398
214 338 939
163 295 20
798 837 974
99 967 979
290 680 917
97 467 611
8 756 22
923 473 780
211 396 595
947 316 124
176 66 55
259 848 156
891 328 16
932 300 162
645 375 462
118 574 699
888 143 682
268 490 784
82 852 922
259 660 741
16 258 667
926 519 42
741 96 914
226 231 55
745 335 404
164 965 329
778 92 46
8 191 994
12 614 178
797 70 562
372 854 494
848 480 512
975 569 94
956 950 600
859 358 161
246 873 223
33 657 379
727 916 774
440 585 864
771 484 81
884 317 555
350 403 751
829 445 495
387 116 424
284 400 676
548 884 667
208 192 261
209 893 108
252 645 457
129 368 117
271 725 658
509 159 635
777 283 478
465 341 526
433 774 877
952 307 932
308 388 918
914 456 2
158 924 3
143 323 386
330 608 747
376 66 309
816 95 87
749 654 234
257 934 545
464 726 196
718 418 744
885 367 969
525 276 559
574 267 887
352 455 787
307 943 998
607 548 78
444 970 417
815 38 834
592 273 870
457 204 612
45 354 396
377 267 32
815 234 223
66 250 168
195 774 804
796 665 766
462 668 604
778 510 680
770 963 559
228 945 725
437 716 687
154 979 663
208 518 992
48 237 128
531 446 740
399 618 547
197 608 196
358 192 569
634 353 712
409 444 724
18 82 138
17 901 676
277 78 888
609 123 232
307 947 896
571 141 828
181 92 866
425 335 84
92 777 16
469 108 904
389 130 705
974 591 509
756 867 941
77 705 623
834 215 783
307 883 200
722 184 706
646 287 85
36 861 12
886 44 69
759 380 377
36 796 717
977 118 874
196 726 546
949 468 683
270 560 54
118 401 847
824 962 361
463 803 787
596 85 523
56 715 728
719 243 411
331 525 598
117 28 816
529 495 302
448 97 945
521 517 288
127 790 129
613 159 655
903 680 908
447 710 545
334 912 137
305 437 112
860 466 191
839 174 894
99 114 925
594 817 995
356 914 805
223 684 206
972 601 335
615 210 553
616 492 19
421 90 147
27 211 660
726 490 205
66 916 51
763 719 835
792 853 115
973 949 887
222 549 920
968 197 527
278 973 469
111 501 197
450 912 485
457 738 755
765 870 310
686 270 367
796 637 299
495 1 175
581 201 928
586 400 700
675 744 646
783 717 804
581 438 502
576 586 868
421 602 134
208 686 564
627 25 174
891 178 175
702 163 60
864 551 170
308 837 640
74 738 437
874 543 174
287 56 237
410 33 179
327 502 809
217 411 1000
246 862 997
713 558 472
69 861 155
510 530 483
325 87 80
95 952 746
674 751 948
45 170 499
587 219 895
661 693 477
382 399 45
871 339 972
714 690 965
230 146 474
88 272 477
944 700 927
501 24 756
480 780 373
942 300 257
531 8 890
57 393 405
529 273 698
649 54 885
950 392 410
493 759 117
860 950 782
586 21 963
371 16 712
810 545 441
52 77 657
409 418 798
21 764 512
796 525 721
542 787 557
559 264 933
496 618 184
219 940 412
864 638 90
271 764 933
315 38 837
57 536 835
483 16 693
882 539 360
302 454 860
159 657 622
318 828 927
769 379 408
877 149 166
357 228 715
931 119 27
613 503 874
875 545 645
234 425 155
589 621 610
717 584 784
375 198 390
218 778 38
929 675 860
150 790 699
608 257 358
568 769 138
405 474 932
961 725 86
74 610 401
924 630 108
259 978 24
785 233 106
93 36 860
112 949 289
301 709 930
502 836 292
145 618 263
358 756 707
719 860 480
200 723 931
596 526 302
524 343 361
919 460 814
857 290 165
615 659 66
187 763 847
230 473 129
566 273 722
574 228 46
567 971 748
259 937 477
275 302 716
65 95 138
929 957 196
303 21 868
415 423 917
972 536 134
125 109 203
474 73 342
444 858 26
85 619 351
412 979 793
195 530 46
727 228 311
565 888 267
797 963 34
722 597 175
140 781 570
262 704 726
24 92 102
977 32 622
637 727 412
671 565 805
450 387 491
99 584 749
502 722 507
6 631 278
589 936 795
977 606 641
564 282 833
246 678 568
871 70 475
720 545 311
823 874 850
755 653 163
197 872 339
809 187 361
350 677 83
645 441 324
775 144 204
626 510 485
714 400 592
962 547 160
385 127 453
688 511 451
498 187 952
751 131 92
171 395 304
75 896 448
275 809 570
797 165 93
148 671 202
496 160 80
813 437 965
166 32 954
514 966 662
564 201 356
162 609 501
672 454 173
210 233 627
647 743 824
618 371 785
200 847 402
187 22 815
363 115 182
546 363 992
39 131 326
699 844 147
617 81 317
428 753 524
187 512 34
801 482 359
646 204 706
627 967 187
294 551 208
868 420 304
595 121 402
128 334 171
312 698 586
843 646 927
764 422 506
412 468 970
691 471 101
686 836 315
535 223 528
689 143 872
205 168 480
36 305 554
390 727 846
523 449 385
928 481 197
699 742 586
876 378 254
883 14 843
216 611 478
539 167 763
361 845 512
626 900 634
331 763 30
788 441 135
515 391 60
694 920 916
723 921 68
929 913 211
578 808 536
540 892 132
331 760 642
362 892 156
940 410 983
693 392 843
204 918 186
779 625 461
289 528 283
505 468 834
951 352 565
350 24 773
93 156 305
455 489 365
821 200 888
736 482 498
622 943 453
515 806 792
945 18 397
150 214 125
979 617 812
698 757 994
825 277 61
75 929 508
3 236 305
675 960 66
27 375 33
183 255 290
368 964 899
804 437 253
781 762 559
814 409 676
231 310 935
697 216 123
736 292 211
256 315 285
380 274 790
747 908 10
543 821 700
405 561 483
685 757 68
952 867 761
111 582 587
354 915 313
110 474 758
891 774 545
784 710 571
101 838 69
798 87 745
243 788 890
655 978 313
434 844 204
953 869 704
263 687 97
219 311 211
655 88 467
768 519 229
699 774 12
762 632 941
95 905 609
114 403 804
219 233 777
326 779 637
476 616 423
223 7 497
510 696 744
715 618 628
931 771 737
5 154 310
436 83 551
772 489 106
367 319 380
626 248 527
592 223 635
158 446 987
809 638 274
91 894 149
402 550 269
701 204 260
380 156 461
309 331 91
815 309 313
713 52 651
691 433 600
928 158 230
835 486 23
638 309 813
437 465 876
52 334 289
